0,0.32092615962028503,0.6008891463279724,0.2008936107158661,0.7044697403907776
1,0.323894739151001,0.5896068811416626,0.18484286963939667,0.7018671035766602
2,0.32856300473213196,0.591405987739563,0.18374870717525482,0.6994670033454895
3,0.3315146565437317,0.5908443331718445,0.1826981157064438,0.6984966993331909
4,0.33270925283432007,0.5911334753036499,0.18278513848781586,0.6989583373069763
5,0.3347039520740509,0.5883007645606995,0.18101733922958374,0.6986792683601379
6,0.33441609144210815,0.5893551111221313,0.1811307966709137,0.6988826990127563
7,0.3354611396789551,0.586895763874054,0.1828291118144989,0.6981066465377808
8,0.3352254331111908,0.5863519906997681,0.18337981402873993,0.6971479654312134
9,0.3312552273273468,0.5880358815193176,0.18311716616153717,0.6972619891166687
10,0.3301302194595337,0.5879736542701721,0.18370755016803741,0.6970988512039185
11,0.3306998908519745,0.5904130339622498,0.1839553415775299,0.6954267024993896
12,0.3307889401912689,0.591903567314148,0.18066070973873138,0.694510817527771
13,0.33390554785728455,0.5931660532951355,0.17594364285469055,0.6911159157752991
14,0.3379344344139099,0.5951017141342163,0.16665269434452057,0.6884247064590454
15,0.3410639762878418,0.5977196097373962,0.16422300040721893,0.6860884428024292
16,0.3434576988220215,0.6014664173126221,0.16294707357883453,0.6873384118080139
17,0.3436201214790344,0.6059754490852356,0.1630091369152069,0.6883915662765503
18,0.34391823410987854,0.6096796989440918,0.16007740795612335,0.6916230916976929
19,0.34431174397468567,0.6131299734115601,0.1595667153596878,0.6929983496665955
20,0.3461610972881317,0.6160706877708435,0.15459604561328888,0.6948193311691284
21,0.34597885608673096,0.620794415473938,0.14863930642604828,0.6970391869544983
22,0.3455788195133209,0.6239636540412903,0.136948823928833,0.6986858248710632
23,0.34357044100761414,0.628694474697113,0.1303849220275879,0.7000035047531128
24,0.34063827991485596,0.634136438369751,0.12309443950653076,0.7007153034210205
25,0.339794784784317,0.637353241443634,0.12214582413434982,0.7018475532531738
26,0.3392190635204315,0.6384342908859253,0.12051644921302795,0.7019833326339722
27,0.3392159640789032,0.6428629159927368,0.12107374519109726,0.7029905915260315
28,0.339479923248291,0.6459008455276489,0.12200240045785904,0.7028433084487915
29,0.3393169939517975,0.6488285660743713,0.11981330811977386,0.7029231190681458
30,0.3392185866832733,0.6491917371749878,0.11937841773033142,0.7030982375144958
31,0.338878870010376,0.6495030522346497,0.11727183312177658,0.7039660215377808
32,0.33725160360336304,0.649646520614624,0.11584170907735825,0.7043419480323792
33,0.3377225995063782,0.6482378244400024,0.11666581779718399,0.7044634222984314
34,0.3378220796585083,0.6478674411773682,0.11732473224401474,0.7039979696273804
35,0.33762127161026,0.6443947553634644,0.11757172644138336,0.7039592862129211
36,0.3356710970401764,0.6382830142974854,0.11781727522611618,0.7039297819137573
37,0.33370012044906616,0.6319040656089783,0.12227092683315277,0.7037056684494019
38,0.3334098756313324,0.6256054043769836,0.1279192715883255,0.7028169631958008
39,0.33410200476646423,0.6204262971878052,0.1341017633676529,0.7014353275299072
40,0.34000808000564575,0.6149801015853882,0.1426640897989273,0.7000619173049927
41,0.35501331090927124,0.6115585565567017,0.15709088742733002,0.6981122493743896
42,0.3762284517288208,0.6069988012313843,0.18334771692752838,0.6909235715866089
43,0.40194985270500183,0.6018115878105164,0.21582628786563873,0.6844837665557861
44,0.42880672216415405,0.5985779762268066,0.2446688562631607,0.6804215908050537
45,0.4692733883857727,0.5887378454208374,0.2783004939556122,0.6769412159919739
46,0.493521511554718,0.5826832056045532,0.31088873744010925,0.6688997745513916
47,0.5134973526000977,0.5778104662895203,0.3407674729824066,0.6638457179069519
